Numero,Nimi,Valmistaja,Pullokoko,Hinta,Litrahinta,Uutuus,Hinnastojärjestyskoodi,Tyyppi,Alatyyppi,Erityisryhmä,Oluttyyppi,Valmistusmaa,Alue,Vuosikerta,Etikettimerkintöjä,Huomautus,Rypäleet,Luonnehdinta,Pakkaustyyppi,Suljentatyyppi,Alkoholi-%,Hapot g/l,Sokeri g/l,Kantavierrep-%,Väri EBC,Katkerot EBU,Energia kcal/100 ml,Valikoima,EAN
918895,Kanavan Paljas Saari Gose,Kanavan Panimo,"0,33 l",4.79,14.52,,600,oluet,Erikoisuus,ympäristövastuullinen pakkaus,erikoisuus,Suomi,,,,"Matala-alkoholinen olut (0,6-4,4%). Pienpanimo",,"Kullankeltainen, kevyt, miedosti humaloitu, sitruksinen",pullo,kruunukorkki,3.5,,,9.6999999999999993,,6.0,40.0,tilausvalikoima,6430063970639
956094,Kanavan Sulku Pils,Kanavan Panimo,"0,33 l",3.99,12.09,,600,oluet,Pils,,pils,Suomi,,,,Pienpanimo,,"Kullankeltainen, keskitäyteläinen, keskiasteisesti humaloitu, kaurahiutaleinen, aromikas",pullo,kruunukorkki,5.2,,,11.5,16.8,35.0,40.0,tilausvalikoima,6430063970035
009213,"Karhu 4,6",Sinebrychoff,"0,33 l",2.07,5.97,,600,oluet,Lager,,lager,Suomi,,,,,,"Kellanruskea, keskitäyteläinen, keskiasteisesti humaloitu, kevyen maltainen, hedelmäinen",pullo,kruunukorkki,4.6,,,10.300000000000001,12.9,16.0,40.0,vakiovalikoima,6415600519328
792178,"Karhu 4,6 6-pack tölkki",Sinebrychoff,3 l,15.90,5.0,,600,oluet,Lager,,lager,Suomi,,,,,,"Kellanruskea, keskitäyteläinen, keskiasteisesti humaloitu, kevyen maltainen, hedelmäinen",tölkki,metallipakkaus,4.6,,,10.300000000000001,12.9,16.0,40.0,vakiovalikoima,6415600080484
792176,"Karhu 4,6 tölkki",Sinebrychoff,"0,5 l",2.65,5.0,,600,oluet,Lager,,lager,Suomi,,,,,,"Kellanruskea, keskitäyteläinen, keskiasteisesti humaloitu, kevyen maltainen, hedelmäinen",tölkki,metallipakkaus,4.6,,,10.300000000000001,12.9,16.0,40.0,vakiovalikoima,6415600020480
000071,"Karhu 5,3",Sinebrychoff,"0,33 l",2.37,6.88,,600,oluet,Lager,,lager,Suomi,,,,,,"Kellanruskea, keskitäyteläinen, keskiasteisesti humaloitu, maltainen, kevyen hedelmäinen",pullo,kruunukorkki,5.3,,,12.199999999999999,13.4,18.0,50.0,vakiovalikoima,6415600539456
796459,"Karhu 5,3 24-pack tölkki",Sinebrychoff,"7,92 l",49.20,5.76,,600,oluet,Lager,,lager,Suomi,,,,,,"Kellanruskea, keskitäyteläinen, keskiasteisesti humaloitu, maltainen, kevyen hedelmäinen",tölkki,metallipakkaus,5.3,,,12.199999999999999,13.4,18.0,50.0,vakiovalikoima,6415600501637
710578,"Karhu 5,3 6-pack tölkki",Sinebrychoff,"1,98 l",12.30,5.76,,600,oluet,Lager,,lager,Suomi,,,,,,"Kellanruskea, keskitäyteläinen, keskiasteisesti humaloitu, maltainen, kevyen hedelmäinen",tölkki,metallipakkaus,5.3,,,12.199999999999999,13.4,18.0,50.0,vakiovalikoima,6415600544559
796454,"Karhu 5,3 tölkki",Sinebrychoff,"0,33 l",2.05,5.76,,600,oluet,Lager,,lager,Suomi,,,,,,"Kellanruskea, keskitäyteläinen, keskiasteisesti humaloitu, maltainen, kevyen hedelmäinen",tölkki,metallipakkaus,5.3,,,12.199999999999999,13.4,18.0,50.0,vakiovalikoima,6415600021678
762916,"Karhu 5,3 tölkki",Sinebrychoff,"0,5 l",3.63,6.96,,600,oluet,Lager,,lager,Suomi,,,,,,"Kellanruskea, keskitäyteläinen, keskiasteisesti humaloitu, maltainen, kevyen hedelmäinen",tölkki,metallipakkaus,5.3,,,12.199999999999999,13.4,18.0,50.0,vakiovalikoima,6415600544528
795538,"Karhu 8,0 8-pack tölkki",Sinebrychoff,"2,64 l",22.32,8.0,,600,oluet,Vahva lager,,vahva lager,Suomi,,,,,,"Kuparinruskea, täyteläinen, keskiasteisesti humaloitu, makean maltainen, hedelmäinen, pitkä",tölkki,metallipakkaus,8.0,,,16.800000000000001,29.0,18.0,60.0,vakiovalikoima,6415600511902
795534,"Karhu 8,0 tölkki",Sinebrychoff,"0,33 l",2.79,8.0,,600,oluet,Vahva lager,,vahva lager,Suomi,,,,,,"Kuparinruskea, täyteläinen, keskiasteisesti humaloitu, makean maltainen, hedelmäinen, pitkä",tölkki,metallipakkaus,8.0,,,16.800000000000001,29.0,18.0,60.0,vakiovalikoima,6415600511926
755496,"Karhu 8,0 tölkki",Sinebrychoff,"0,5 l",4.05,7.8,,600,oluet,Vahva lager,,vahva lager,Suomi,,,,,,"Kuparinruskea, täyteläinen, keskiasteisesti humaloitu, makean maltainen, hedelmäinen, pitkä",tölkki,metallipakkaus,8.0,,,16.800000000000001,29.0,18.0,60.0,vakiovalikoima,6415600544207
959618,Karhu III tynnyri,Sinebrychoff,30 l,218.95,5.36,,600,oluet,Lager,,lager,Suomi,,,,Vähittäismyyntihinta sis. pantillisen tynnyrin,,"Kellanruskea, keskitäyteläinen, keskiasteisesti humaloitu, kevyen maltainen, hedelmäinen",tynnyri,,4.6,,,10.300000000000001,12.9,16.0,40.0,tilausvalikoima,6415600000567
904602,Karhu Ruis IPA tölkki,Sinebrychoff,"0,5 l",3.63,6.96,,600,oluet,,,ipa,Suomi,,,,,,"Keltaruskea, samea, keskitäyteläinen, keskiasteisesti humaloitu, aromikas, ruisleipäinen",tölkki,metallipakkaus,5.3,,,12.1,,46.0,50.0,tilausvalikoima,6415600545518
959235,Karhu Speltti IPA tölkki,Sinebrychoff,"0,5 l",3.63,6.96,,600,oluet,,,ipa,Suomi,,,,,,"Kullanruskea, keskitäyteläinen, keskiasteisesti humaloitu, aromikas, ruisleipäinen",tölkki,metallipakkaus,5.3,,,12.1,,45.0,50.0,tilausvalikoima,6415600547338
911524,Karhu Vehnäolut tölkki,Sinebrychoff,"0,5 l",3.58,6.86,,600,oluet,Vehnäolut,,vehnäolut,Suomi,,,,,,"Vaaleankeltainen, samea, kevyt, miedosti humaloitu, hedelmäinen, mallasleipäinen",tölkki,metallipakkaus,5.0,,,11.800000000000001,,16.0,40.0,tilausvalikoima,6415600555296
716868,"Karjala 4,5 8-pack tölkki",Hartwall,"2,64 l",11.92,4.06,,600,oluet,Lager,,lager,Suomi,,,,,,"Kullankeltainen, keskitäyteläinen, miedosti humaloitu, maltainen, hennon pähkinäinen, mausteinen",tölkki,metallipakkaus,4.5,,,10.199999999999999,,15.0,40.0,vakiovalikoima,6413605142152
776964,"Karjala 4,5 tölkki",Hartwall,"0,33 l",1.49,4.06,,600,oluet,Lager,,lager,Suomi,,,,,,"Kullankeltainen, keskitäyteläinen, miedosti humaloitu, maltainen, hennon pähkinäinen, mausteinen",tölkki,metallipakkaus,4.5,,,10.199999999999999,,15.0,40.0,vakiovalikoima,6413600094135
794078,Karjala A 6-pack tölkki,Hartwall,3 l,18.42,5.84,,600,oluet,Lager,,lager,Suomi,,,,,,"Vaaleankeltainen, keskitäyteläinen, miedosti humaloitu, viljainen, kevyen pähkinäinen",tölkki,metallipakkaus,5.2,,,11.699999999999999,13.6,17.0,40.0,vakiovalikoima,6413605090163
794084,Karjala A tölkki,Hartwall,"0,33 l",1.88,5.24,,600,oluet,Lager,,lager,Suomi,,,,,,"Vaaleankeltainen, keskitäyteläinen, miedosti humaloitu, viljainen, kevyen pähkinäinen",tölkki,metallipakkaus,5.2,,,11.699999999999999,13.6,17.0,40.0,vakiovalikoima,6413600006619
794076,Karjala A tölkki,Hartwall,"0,5 l",3.07,5.84,,600,oluet,Lager,,lager,Suomi,,,,,,"Vaaleankeltainen, keskitäyteläinen, miedosti humaloitu, viljainen, kevyen pähkinäinen",tölkki,metallipakkaus,5.2,,,11.699999999999999,13.6,17.0,40.0,vakiovalikoima,6413600090168
794088,Karjala IV A 8-pack tölkki,Hartwall,"2,64 l",15.04,5.24,,600,oluet,Lager,,lager,Suomi,,,,,,"Vaaleankeltainen, keskitäyteläinen, miedosti humaloitu, viljainen, kevyen pähkinäinen",tölkki,metallipakkaus,5.2,,,11.699999999999999,13.6,17.0,40.0,vakiovalikoima,6413605006614
701536,Karjala tölkki,Hartwall,"0,5 l",3.74,7.18,,600,oluet,Vahva lager,,vahva lager,Suomi,,,,,,"Meripihkankeltainen, täyteläinen, keskiasteisesti humaloitu, viljainen, makean hedelmäinen",tölkki,metallipakkaus,8.0,,,16.800000000000001,15.7,20.0,60.0,vakiovalikoima,6413600090755
901392,Keppo Double IPA Luomu,Keppo Bryggeri,"0,33 l",4.82,14.3,,600,oluet,,luomu,ipa,Suomi,,,,Sisältää sakkaa,,"Meripihkankeltainen, runsasvaahtoinen, täyteläinen, erittäin voimakkaasti humaloitu, aromikas, havuinen, hedelmäinen",pullo,kruunukorkki,7.8,,,16.899999999999999,,72.0,60.0,tilausvalikoima,6430067940331
945681,Keppo Porter,Keppo Bryggeri,"0,33 l",4.67,13.85,,600,oluet,Stout & Porter,luomu,stout & porter,Suomi,,,,Pienpanimo,,"Mustanruskea, samea, runsasvaahtoinen, täyteläinen, keskiasteisesti humaloitu, paahtomaltainen, tummasuklainen, luumuinen",pullo,kruunukorkki,6.7,,,16.600000000000001,,33.0,60.0,tilausvalikoima,6430067940140
935008,Kiiski Das Boot German Ale,Panimo Kiiski,"0,5 l",6.10,12.0,,600,oluet,Ale,,ale,Suomi,,,,Pienpanimo,,"Kullanruskea, samea, runsasvaahtoinen, keskitäyteläinen, keskiasteisesti humaloitu, maltainen, aromikas, hedelmäinen",pullo,kruunukorkki,6.0,,,14.199999999999999,,33.0,50.0,tilausvalikoima,6430067600082
921216,Kiiski Kapina APA,Panimo Kiiski,"0,5 l",5.72,11.24,,600,oluet,,,ipa,Suomi,,,,Pienpanimo,,"Punaruskea, runsasvaahtoinen, keskitäyteläinen, voimakkaasti humaloitu, maltainen, hedelmäinen, aromikas",pullo,kruunukorkki,5.5,,,12.1,,44.0,50.0,tilausvalikoima,6430067600006
929816,Kiiski Maininki Savuportter,Panimo Kiiski,"0,5 l",6.44,12.68,,600,oluet,Stout & Porter,,stout & porter,Suomi,,,,Pienpanimo,,"Tummanpunainen, runsasvaahtoinen, täyteläinen, keskiasteisesti humaloitu, maltainen, paahteinen, savuinen",pullo,kruunukorkki,7.5,,,16.899999999999999,,28.0,60.0,tilausvalikoima,6430067600068
915716,Kiiski Majakka Ale,Panimo Kiiski,"0,5 l",5.72,11.24,,600,oluet,Ale,,ale,Suomi,,,,Pienpanimo,,"Meripihkanruskea, runsasvaahtoinen, keskitäyteläinen, keskiasteisesti humaloitu, maltainen, karamellinen, aromikas",pullo,kruunukorkki,5.5,,,13.199999999999999,,34.0,50.0,tilausvalikoima,6430067600020
904683,Kiiski Vaahtopää Vehnäolut,Panimo Kiiski,"0,5 l",5.72,11.24,,600,oluet,Vehnäolut,,vehnäolut,Suomi,,,,Pienpanimo,,"Keltainen, samea, runsasvaahtoinen, keskitäyteläinen, miedosti humaloitu, banaaninen, maltainen, sitruksinen",pullo,kruunukorkki,5.5,,,12.4,,15.0,50.0,tilausvalikoima,6430067600341
936416,Kiiski Vastaranta Savulager,Panimo Kiiski,"0,5 l",5.72,11.24,,600,oluet,Lager,,lager,Suomi,,,,Pienpanimo,,"Kullankeltainen, runsasvaahtoinen, keskitäyteläinen, voimakkaasti humaloitu, maltainen, savuinen",pullo,kruunukorkki,5.5,,,13,,42.0,50.0,tilausvalikoima,6430067600044
703704,Kimito 300 Triple,Kimito Brewing,"0,33 l",5.52,16.73,,600,oluet,Ale,,ale,Suomi,,,,Saattaa sisältää sakkaa,,"Meripihkankeltainen, täyteläinen, keskiasteisesti humaloitu, hedelmätorttuinen, sitruksinen, luumuinen, kinuskinen, mausteinen",pullo,kruunukorkki,9.0,,,21,,23.0,80.0,vakiovalikoima,6430061900096
721224,Kimito British Rye Ale,Kimito Brewing,"0,33 l",5.31,16.09,,600,oluet,Erikoisuus,,erikoisuus,Suomi,,,,Pienpanimo,,"Kastanjanruskea, samea, keskitäyteläinen, voimakkaasti humaloitu, kuivakakkuinen, rukiinen, hedelmäinen, mausteinen",pullo,kruunukorkki,6.2,,,14.1,,48.0,50.0,vakiovalikoima,6430061901895
774234,Kimito Chateau Izabel Carsin Barrel Aged Imperial Milk Stout,Kimito Brewing,"0,33 l",7.85,23.79,,600,oluet,Stout & Porter,,stout & porter,Suomi,,,,Saattaa sisältää sakkaa,,"Kahvinruskea, samea, runsasvaahtoinen, täyteläinen, voimakkaasti humaloitu, paahtomaltainen, mallasleipäinen, espressomainen, tumman luumuinen, mausteinen, runsas, lämmin, pitkä",pullo,kruunukorkki,10.0,,,,,,,erikoiserä,6430061900331
909491,Kimito Coffee Milk Imperial Stout,Kimito Brewing,"0,33 l",6.93,21.0,,600,oluet,Stout & Porter,,stout & porter,Suomi,,,,Saattaa sisältää sakkaa,,"Musta, täyteläinen, keskiasteisesti humaloitu, kahvinen, suklaamaltainen, tummasuklainen",pullo,kruunukorkki,8.5,,,12.300000000000001,,38.0,50.0,tilausvalikoima,6430061901178
703184,Kimito Kolme Pukkia Silta IPA,Kimito Brewing,"0,33 l",5.34,16.18,,600,oluet,,,ipa,Suomi,,,,Pienpanimo,,"Keltainen, samea, keskitäyteläinen, erittäin voimakkaasti humaloitu, karamellimaltainen, greippinen, yrttinen, korianterinen",pullo,kruunukorkki,6.1,,,14.1,,117.0,50.0,vakiovalikoima,6430061900911
791694,Kimito Maibock,Kimito Brewing,"0,33 l",4.69,14.21,,600,oluet,Vahva lager,,vahva lager,Suomi,,,,Saattaa sisältää sakkaa,,"Kullankeltainen, täyteläinen, keskiasteisesti humaloitu, maltainen, kuivahedelmäinen, sitruksinen, havuinen",pullo,kruunukorkki,6.0,,,14.5,,24.0,50.0,erikoiserä,6430061901734
733274,Kimito Mosaic Vienna,Kimito Brewing,"0,33 l",5.11,15.48,,600,oluet,,,ipa,Suomi,,,,Pienpanimo,,"Oljenkeltainen, samea, keskitäyteläinen, keskiasteisesti humaloitu, sitruksinen, mallaskeksinen, kevyen passionhedelmäinen, yrttinen, tasapainoinen",pullo,kruunukorkki,5.6,,,12.699999999999999,15.0,39.0,50.0,vakiovalikoima,6430061900232
730794,Kimito Rhubarb Sour Saison,Kimito Brewing,"0,33 l",4.66,14.12,,600,oluet,Erikoisuus,,erikoisuus,Suomi,,,,Pienpanimo,,"Viljankeltainen, samea, täyteläinen, keskiasteisesti humaloitu, viljainen, raparperinen, viheromenainen, kirpeähkö",pullo,kruunukorkki,6.2,,,11.5,14.7,25.0,40.0,vakiovalikoima,6430061900102
933405,Kimito Rhum 400 Barrel Aged Strong Ale,Kimito Brewing,"0,33 l",7.82,23.7,,600,oluet,Ale,,ale,Suomi,,,,Sisältää sakkaa,,"Tummanruskea, täyteläinen, miedosti humaloitu, mausteinen, maltainen, hedelmätorttuinen",pullo,kruunukorkki,9.0,,,23,,14.0,80.0,tilausvalikoima,6430061901703
714074,Kimito RyeWine,Kimito Brewing,"0,33 l",5.79,17.55,,600,oluet,Erikoisuus,,erikoisuus,Suomi,,,,Saattaa sisältää sakkaa,,"Pähkinänruskea, täyteläinen, keskiasteisesti humaloitu, suklaamaltainen, hedelmätorttuinen, siirappinen, paahteinen, hennon tervainen",pullo,kruunukorkki,9.5,,,21.199999999999999,,38.0,80.0,vakiovalikoima,6430061909983
741364,Kimito Tropical Thunder Jenkki Lager,Kimito Brewing,"0,33 l",5.13,15.55,,600,oluet,Lager,,lager,Suomi,,,,Pienpanimo,,"Kullankeltainen, samea, keskitäyteläinen, voimakkaasti humaloitu, keksinen, trooppisen hedelmäinen, yrttinen",pullo,kruunukorkki,5.6,,,11.5,,52.0,40.0,vakiovalikoima,6430061900287
774694,Kimito Wee Heavy Barrel Aged,Kimito,"0,33 l",7.73,23.42,,600,oluet,Ale,,ale,Suomi,,,,Pienpanimo,,"Pähkinänruskea, samea, täyteläinen, keskiasteisesti humaloitu, ruisleipäinen, maltainen, paahteinen, tervainen, savuinen, kevyen tamminen",pullo,kruunukorkki,8.5,,,,,,,erikoiserä,6430061900744
792244,Koff,Sinebrychoff,"0,33 l",1.85,5.3,,600,oluet,Lager,ympäristövastuullinen pakkaus,lager,Suomi,,,,,,"Keltainen, keskitäyteläinen, miedosti humaloitu, kevyen maltainen, hedelmäinen, raikas",pullo,kruunukorkki,4.6,,,9.6999999999999993,,15.0,40.0,vakiovalikoima,6415600549271
726438,Koff 8-pack tölkki,Sinebrychoff,"2,64 l",13.52,4.67,,600,oluet,Lager,,lager,Suomi,,,,,,"Keltainen, keskitäyteläinen, miedosti humaloitu, kevyen maltainen, hedelmäinen, raikas",tölkki,metallipakkaus,4.6,,,9.6999999999999993,,15.0,40.0,vakiovalikoima,6415600549448
770014,Koff Porter,Sinebrychoff,"0,33 l",3.27,9.61,,600,oluet,Stout & Porter,,stout & porter,Suomi,,,,,,"Musta, runsasvaahtoinen, täyteläinen, voimakkaasti humaloitu, makean maltainen, tummasuklainen, paahteinen, mausteinen, runsas, pitkä",pullo,kruunukorkki,7.2,,,17.5,326.0,39.0,70.0,vakiovalikoima,6415600551205
730606,Koff Stallion tölkki,Oy Sinebrychoff Ab,"0,5 l",3.44,6.58,,600,oluet,Vahva lager,,vahva lager,Suomi,,,,,,"Meripihkanruskea, täyteläinen, keskiasteisesti humaloitu, maltainen, kuivahedelmäinen, mausteinen, kevyen yrttinen",tölkki,metallipakkaus,7.2,,,15.1,,22.0,60.0,vakiovalikoima,6415600560191
718934,Koff tölkki,Sinebrychoff,"0,33 l",1.69,4.67,,600,oluet,Lager,,lager,Suomi,,,,,,"Keltainen, keskitäyteläinen, miedosti humaloitu, kevyen maltainen, hedelmäinen, raikas",tölkki,metallipakkaus,4.6,,,9.6999999999999993,,15.0,40.0,vakiovalikoima,6415600549455
906705,Kosoolan Panimo Pohjoisen Jättiläinen,United Gypsies Brewery,"0,33 l",7.68,23.27,,600,oluet,Erikoisuus,,erikoisuus,Suomi,,,,Saattaa sisältää sakkaa,,"Ruskeanmusta, täyteläinen, voimakkaasti humaloitu, havuinen, aromikas",pullo,kruunukorkki,12.0,,,27.199999999999999,,64.0,100.0,tilausvalikoima,6430067774400
919202,Kotka Steam Bird Porter tölkki,Kotka Steam Brewery,"0,33 l",3.98,12.06,,600,oluet,Stout & Porter,,stout & porter,Suomi,,,,Pienpanimo,,"Musta, erittäin täyteläinen, keskiasteisesti humaloitu, aromikas, espressomainen, kahvinen",tölkki,muu suljenta,4.7,,,12.9,,43.0,50.0,tilausvalikoima,6430071350140
920631,Kotka Steam Skipper's Ale tölkki,Kotka Steam Brewery,"0,33 l",3.95,11.97,,600,oluet,Ale,,ale,Suomi,,,,Pienpanimo,,"Kullankeltainen, kevyt, keskiasteisesti humaloitu, hedelmäinen, maltainen",tölkki,metallipakkaus,5.2,,,12.6,,36.0,50.0,tilausvalikoima,6430071350010
949621,Kotka Steam Skipper's Ginger tölkki,Kotka Steam Brewery,"0,33 l",3.97,12.03,,600,oluet,Ale,,ale,Suomi,,,,Pienpanimo,,"Kullankeltainen, keskitäyteläinen, keskiasteisesti humaloitu, aromikas, inkiväärinen, maltainen",tölkki,metallipakkaus,5.2,,,12.6,,36.0,50.0,tilausvalikoima,6430071350072
913043,Kvarken Fisherman's Smoked,Kvarken Bryggeri,"0,33 l",4.85,14.7,,600,oluet,Erikoisuus,ympäristövastuullinen pakkaus,erikoisuus,Suomi,,,,Pienpanimo,,"Kastanjanruskea, täyteläinen, keskiasteisesti humaloitu, savuinen, ruisleipäinen, maltainen",pullo,kruunukorkki,6.2,,,14.6,,38.0,50.0,tilausvalikoima,6430067500214
912815,Kvarken The Blacksmith IPA,Kvarken Bryggeri,"0,33 l",4.83,14.64,uutuus,600,oluet,,,ipa,Suomi,,,,,,"Kullankeltainen, keskitäyteläinen, erittäin voimakkaasti humaloitu, hedelmäinen, sitruksinen, yrttinen",pullo,kruunukorkki,6.7,,,14,,70.0,50.0,tilausvalikoima,6430067500474
755636,Lahden Erikois A tölkki,Oy Hartwall,"0,5 l",2.99,5.68,,600,oluet,Lager,,lager,Suomi,,,,,,"Keltaruskea, täyteläinen, miedosti humaloitu, maltainen, keksinen, mausteinen, hennon yrttinen, pehmeä",tölkki,metallipakkaus,5.3,,,12.300000000000001,,16.0,50.0,vakiovalikoima,6413600147732
750366,Lahden Erikois Hunaja tölkki,Hartwall,"0,5 l",3.18,6.06,,600,oluet,Erikoisuus,,erikoisuus,Suomi,,,,,,"Kullankeltainen, keskitäyteläinen, keskiasteisesti humaloitu, maltainen, hunajainen, sitruksinen, yrttinen",tölkki,metallipakkaus,4.5,,,10.1,,27.0,40.0,vakiovalikoima,6413600207412
945454,Lahden Erikois IPA tölkki,Hartwall,"0,5 l",3.13,5.96,,600,oluet,,,ipa,Suomi,,,,,,"Meripihkankeltainen, keskitäyteläinen, voimakkaasti humaloitu, sitruksinen, havuinen, greippinen",tölkki,metallipakkaus,4.7,,,10.1,,45.0,40.0,tilausvalikoima,6413600140306
723676,Lahden Erikois NEIPA tölkki,Hartwall,"0,5 l",3.29,6.28,,600,oluet,,,ipa,Suomi,,,,Sisältää sakkaa,,"Keltainen, samea, keskitäyteläinen, keskiasteisesti humaloitu, maltainen, viljainen, sitruksinen, trooppisen hedelmäinen, yrttinen",tölkki,metallipakkaus,5.5,,,12,,32.0,40.0,vakiovalikoima,6413600167679
930505,Lahden Erikois Pale Ale tölkki,Hartwall,"0,5 l",3.43,6.56,,600,oluet,,,ipa,Suomi,,,,,,"Kullankeltainen, samea, keskitäyteläinen, keskiasteisesti humaloitu, maltainen, sitruksinen, kuivatun aprikoosinen",tölkki,metallipakkaus,5.4,,,12.1,,35.0,50.0,vakiovalikoima,6413600159728
922413,Lahden Erikois Vehnä tölkki,Hartwall,"0,5 l",3.22,6.14,,600,oluet,Vehnäolut,,vehnäolut,Suomi,,,,Saattaa sisältää sakkaa,,"Oljenkeltainen, samea, keskitäyteläinen, miedosti humaloitu, banaaninen, hedelmäinen",tölkki,metallipakkaus,5.0,,,12.5,,18.0,50.0,tilausvalikoima,6413600151630
706504,Laitilan Imperiaali Stout,Laitilan Wirvoitusjuomatehdas,"0,33 l",6.29,18.76,,600,oluet,Stout & Porter,,stout & porter,Suomi,,,,Pienpanimo,,"Mustanruskea, runsasvaahtoinen, erittäin täyteläinen, voimakkaasti humaloitu, ruisleipäinen, tummasuklainen, espressomainen, mausteinen, lämmin, runsas",pullo,muu suljenta,9.2,,,21.5,414.0,82.0,80.0,vakiovalikoima,6418654002389
739926,Laitilan Kukko Tuima tölkki,Laitilan Wirvoitusjuomatehdas,"0,5 l",3.93,7.56,,600,oluet,Vahva lager,,vahva lager,Suomi,,,,Gluteeniton. Pienpanimo,,"Meripihkankeltainen, täyteläinen, keskiasteisesti humaloitu, hunajamaltainen, muroinen, makean hedelmäinen, kypsän sitruksinen, tasapainoinen",tölkki,metallipakkaus,8.5,,,19,,32.0,70.0,vakiovalikoima,6418654004987
775734,Laitilan Kukko Tuima tölkki,Laitilan Wirvoitusjuomatehdas,"0,33 l",2.76,7.91,,600,oluet,Vahva lager,,vahva lager,Suomi,,,,Gluteeniton. Pienpanimo,,"Meripihkankeltainen, täyteläinen, keskiasteisesti humaloitu, hunajamaltainen, muroinen, makean hedelmäinen, kypsän sitruksinen, tasapainoinen",tölkki,metallipakkaus,8.5,,,19.399999999999999,18.4,24.0,70.0,vakiovalikoima,6418654003447
747088,Laitilan Kukko Vahva Pils 12-pack tölkki,Laitilan Wirvoitusjuomatehdas,"3,96 l",26.88,6.33,,600,oluet,Pils,,pils,Suomi,,,,Gluteeniton. Pienpanimo,,"Vaaleankeltainen, keskitäyteläinen, keskiasteisesti humaloitu, mallaskeksinen, kevyen sitruksinen, yrttinen",tölkki,metallipakkaus,5.5,,,13.300000000000001,9.5,30.0,50.0,vakiovalikoima,6418654204356
747084,Laitilan Kukko Vahva Pils tölkki,Laitilan Wirvoitusjuomatehdas,"0,33 l",2.24,6.33,,600,oluet,Pils,,pils,Suomi,,,,Gluteeniton. Pienpanimo,,"Vaaleankeltainen, keskitäyteläinen, keskiasteisesti humaloitu, mallaskeksinen, kevyen sitruksinen, yrttinen",tölkki,metallipakkaus,5.5,,,13.300000000000001,9.5,30.0,50.0,vakiovalikoima,6418654011879
922496,Laitilan Lakritsi Portteri,Laitilan Wirvoitusjuomatehdas Oy,"0,33 l",4.06,12.0,,600,oluet,Stout & Porter,,stout & porter,Suomi,,,,,,"Musta, täyteläinen, miedosti humaloitu, mausteinen, paahteinen",pullo,muu suljenta,5.4,,,15.300000000000001,,23.0,60.0,vakiovalikoima,6418654003638
776156,Lammin Sahti,Lammin Sahti,"0,5 l",10.01,20.02,,600,oluet,Erikoisuus,,erikoisuus,Suomi,,,,Rajallinen säilyvyys. Pienpanimo,,"Ruskea, samea, täyteläinen, pehmeä, savuinen",pullo,muu suljenta,7.5,,,,,,,tilausvalikoima,6416184095765
795648,Lapin Kulta A 6-pack tölkki,Hartwall,3 l,18.66,5.92,,600,oluet,Lager,,lager,Suomi,,,,,,"Keltainen, keskitäyteläinen, keskiasteisesti humaloitu, maltainen, pähkinäinen, kevyen yrttinen",tölkki,metallipakkaus,5.2,,,11.6,10.7,16.0,40.0,vakiovalikoima,6413605090118
795688,Lapin Kulta A 8-pack tölkki,Hartwall,"2,64 l",16.64,5.85,,600,oluet,Lager,,lager,Suomi,,,,,,"Keltainen, keskitäyteläinen, keskiasteisesti humaloitu, maltainen, pähkinäinen, kevyen yrttinen",tölkki,metallipakkaus,5.2,,,11.6,10.7,16.0,40.0,vakiovalikoima,6413605006836
795646,Lapin Kulta A tölkki,Hartwall,"0,5 l",3.11,5.92,,600,oluet,Lager,,lager,Suomi,,,,,,"Keltainen, keskitäyteläinen, keskiasteisesti humaloitu, maltainen, pähkinäinen, kevyen yrttinen",tölkki,metallipakkaus,5.2,,,11.6,10.7,16.0,40.0,vakiovalikoima,6413600090113
795674,Lapin Kulta A tölkki,Hartwall,"0,33 l",2.08,5.85,,600,oluet,Lager,,lager,Suomi,,,,,,"Keltainen, keskitäyteläinen, keskiasteisesti humaloitu, maltainen, pähkinäinen, kevyen yrttinen",tölkki,metallipakkaus,5.2,,,11.6,10.7,16.0,40.0,vakiovalikoima,6413600006794
766884,"Lapin Kulta Pure 2,7% tölkki",Oy Hartwall Ab,"0,33 l",1.39,3.76,,600,oluet,Lager,luomu,lager,Suomi,,,,"Gluteeniton. Matala-alkoholinen olut (0,6-4,4%)",,"Kullankeltainen, kevyt, miedosti humaloitu, viljainen, ruohoinen, keksinen",tölkki,metallipakkaus,2.7,,,6.9000000000000004,,9.0,30.0,vakiovalikoima,6413600173106
901993,Lapin Kulta Pure Luomu tölkki,Hartwall,"0,5 l",2.83,5.36,,600,oluet,Lager,luomu,lager,Suomi,,,,Gluteeniton,,"Kullankeltainen, keskitäyteläinen, keskiasteisesti humaloitu, maltainen, yrttinen",tölkki,metallipakkaus,4.5,,,10.4,,12.0,40.0,vakiovalikoima,6413600140931
